text,label,language
yo robot go1 if you can quickly do a trick,do_a_trick,en
yo robot be a good dog and for me on your feet,stand,en
buddy robot be a good dog and at once go right about 6 paces,go_right,en
weather forecast please,no_meaning,en
buddy champ now lift yourself up,stand,en
alright doggo could you for me go back precisely seven step,go_back,en
alright will you today make a u-turn,turn_around,en
yo go1 right away go forward,go_forward,en
buddy friend please now chill there,sit,en
yo please for me go back exactly one paces,go_back,en
yo doggo be a good dog and quickly circle around,turn_around,en
pal doggo if you can instantly do a trick,do_a_trick,en
alright champ would you kindly instantly go right 9 m,go_right,en
yo go1 be a good dog and right away down boy,sit,en
pal robot if you can today go back seven steps,go_back,en
okay friend if you can instantly posture up,stand,en
pal robot will you at once go right 3 paces,go_right,en
okay be a good dog and for me rise up,stand,en
hey go1 could you right away flip around,turn_around,en
ok friend would you kindly instantly go forward just six steps,go_forward,en
ok friend today go forward precisely 10 m,go_forward,en
okay could you instantly go right just 5 paces,go_right,en
ok champ please go left roughly 8 meters,go_left,en
robot can you today go back around 10 meters,go_back,en
hey friend if you can at once go right around 3 steps,go_right,en
yo would you kindly for me rest for a moment,sit,en
ok can you without delay go left just 9 step,go_left,en
alright quickly spin around,turn_around,en
okay go1 can you for me go back about 3 step,go_back,en
alright go1 can you right away go forward just ten meters,go_forward,en
say something funny,no_meaning,en
okay doggo could you instantly come to attention,stand,en
ok champ if you can today go forward around eight paces,go_forward,en
champ if you can now be upright,stand,en
alright friend would you kindly give me a show,do_a_trick,en
yo robot champ would you kindly at once go back 3 steps,go_back,en
could you for me go right roughly 2 step,go_right,en
listen go1 could you today go back about 8 steps,go_back,en
buddy please now go left nine steps,go_left,en
yo robot go1 will you without delay on your feet,stand,en
pal would you kindly sit down,sit,en
pal will you today go forward exactly 9 meters,go_forward,en
yo robot if you can without delay go back roughly four paces,go_back,en
pal friend could you instantly go forward just 2 step,go_forward,en
alright please come upright,stand,en
yo robot doggo can you right away straighten up,stand,en
ok without delay get comfy,sit,en
ok friend quickly spin in place,turn_around,en
okay if you can today up on all fours,stand,en
okay champ would you kindly quickly go forward roughly eight meters,go_forward,en
okay friend for me do a 360,turn_around,en
listen right away entertain me,do_a_trick,en
yo robot champ would you kindly instantly settle down,sit,en
listen friend could you without delay go back exactly 9 m,go_back,en
hey doggo be a good dog and show me talent,do_a_trick,en
okay friend can you at once go right exactly four steps,go_right,en
hey doggo if you can instantly go right roughly five m,go_right,en
listen robot can you quickly go right just 2 m,go_right,en
champ if you can at once rise up,stand,en
buddy champ quickly go back just 5 step,go_back,en
pal friend will you today go left around 6 meters,go_left,en
hey quickly sit quietly,sit,en
ok robot if you can right away show me talent,do_a_trick,en
okay champ will you quickly get comfy,sit,en
ok champ instantly go forward just 1 step,go_forward,en
I don’t understand,no_meaning,en
go1 would you kindly right away go right 3 steps,go_right,en
who invented robots,no_meaning,en
alright champ could you demonstrate something,do_a_trick,en
alright if you can for me go back about 1 m,go_back,en
buddy would you kindly go forward precisely 7 paces,go_forward,en
Repeat that,no_meaning,en
ok friend be a good dog and right away get up,stand,en
hey can you right away go left around seven meters,go_left,en
okay robot will you at once go back precisely nine paces,go_back,en
ok if you can now go forward roughly five meters,go_forward,en
play a movie,no_meaning,en
alright go1 be a good dog and quickly do a 180,turn_around,en
pal doggo please without delay spin in place,turn_around,en
yo friend please instantly posture up,stand,en
What is machine learning,no_meaning,en
champ could you now rest for a moment,sit,en
okay champ would you kindly today go forward just ten steps,go_forward,en
turn on the fan,no_meaning,en
doggo would you kindly today take a seat,sit,en
yo robot doggo will you now go forward eight steps,go_forward,en
hey champ instantly go right exactly nine paces,go_right,en
friend could you instantly go back just 4 paces,go_back,en
hey go1 if you can at once make a u-turn,turn_around,en
How do you work,no_meaning,en
hey go1 could you now go left six step,go_left,en
listen champ if you can without delay go right precisely six paces,go_right,en
turn on the fan,no_meaning,en
now have a seat,sit,en
alright champ please at once turn around,turn_around,en
okay friend will you instantly go right about 10 steps,go_right,en
yo robot if you can at once go back exactly 10 m,go_back,en
yo robot robot can you at once rise,stand,en
ok could you instantly up on legs,stand,en
listen robot could you today upright,stand,en
yo robot will you at once go forward around 7 steps,go_forward,en
set a timer,no_meaning,en
alright champ will you now up you get,stand,en
yo doggo will you without delay go right precisely four step,go_right,en
buddy robot please today on your feet,stand,en
buddy robot will you at once show me talent,do_a_trick,en
yo robot doggo will you quickly go right around eight step,go_right,en
who won the game,no_meaning,en
okay robot be a good dog and instantly give me a show,do_a_trick,en
alright go1 go right precisely five m,go_right,en
pal go1 for me go forward exactly 4 step,go_forward,en
ok champ please right away go back around eight m,go_back,en
buddy could you without delay get up,stand,en
ok robot be a good dog and for me go right roughly five steps,go_right,en
buddy friend be a good dog and without delay make it fancy,do_a_trick,en
ok friend can you instantly spin in place,turn_around,en
yo robot doggo if you can go forward roughly 6 m,go_forward,en
go1 please now go forward around 10 steps,go_forward,en
How's the weather today,no_meaning,en
alright robot would you kindly at once go right around eight paces,go_right,en
okay doggo will you at once go right precisely 2 step,go_right,en
ok friend please without delay freestyle,do_a_trick,en
yo robot robot please quickly take a right,go_right,en
Count to ten,no_meaning,en
okay friend please today go back just three steps,go_back,en
ok champ please act cool,do_a_trick,en
listen be a good dog and right away go right about one meters,go_right,en
ok doggo today go right about seven step,go_right,en
friend if you can now go forward 10 m,go_forward,en
okay robot now go right precisely two meters,go_right,en
pal go1 would you kindly instantly go forward just one paces,go_forward,en
buddy robot would you kindly instantly go left around ten paces,go_left,en
okay quickly do a trick,do_a_trick,en
yo robot champ if you can right away go back around ten meters,go_back,en
mak3 m3 c0ff33,no_meaning,en
I don’t understand,no_meaning,en
yo robot champ could you now go left exactly 9 steps,go_left,en
pal doggo will you now flip around,turn_around,en
pal robot be a good dog and right away go forward six steps,go_forward,en
ok go1 please now go back just 2 m,go_back,en
pal champ be a good dog and go back 1 paces,go_back,en
alright robot if you can now turn around,turn_around,en
yo robot doggo please today go right slightly,go_right,en
buddy go1 could you at once to your feet,stand,en
hey champ will you come upright,stand,en
listen can you without delay go left exactly 6 meters,go_left,en
champ if you can right away go back four m,go_back,en
hey robot if you can go forward roughly 4 steps,go_forward,en
buddy will you at once go back just 1 meters,go_back,en
s3t a tim3r :),no_meaning,en
okay go1 without delay show me a trick,do_a_trick,en
listen would you kindly now posture up,stand,en
yo friend today show me what you got,do_a_trick,en
okay friend without delay go forward just seven steps,go_forward,en
buddy go1 could you now go forward about one paces,go_forward,en
pal doggo will you now go forward around 5 step,go_forward,en
turn on the lights,no_meaning,en
listen doggo if you can instantly sit quietly,sit,en
friend if you can today go forward just 10 step,go_forward,en
yo champ be a good dog and do a full turn,turn_around,en
I am tired,no_meaning,en
alright could you for me go left about 1 m,go_left,en
buddy friend will you today do a 180,turn_around,en
alright champ be a good dog and right away go back 10 m,go_back,en
