text,label
I need you to advance forward when you're ready. right away,0
I need you to advance forward when you're ready.,0
I need you to advance forward when you're ready. quickly,0
I need you to advance forward when you're ready. now,0
Please step forward slowly for me now.,0
Please step forward slowly for me now. now,0
Please step forward slowly for me now.,0
Please step forward slowly for me now. quickly,0
Please step forward slowly for me now. right away,0
Please move forward right away!,0
Please step forward right away! now,0
Please keep going forward right away!,0
Please go forward right away!,0
Please move ahead right away!,0
Please move forward right away! please,0
Please proceed forward right away! please,0
Please advance right away!,0
Please walk forward right away!,0
Please step forward right away! please,0
Please move ahead right away! now,0
Please move forward right away!,0
Please advance right away! now,0
Please advance right away! please,0
Please step forward right away!,0
Please walk ahead right away!,0
Please walk ahead right away!,0
Please walk ahead right away! now,0
Please walk ahead right away! please,0
Please walk ahead right away! right away,0
Please go straight ahead in a smooth way please.,0
Please go straight ahead in a smooth way please. right away,0
Please go straight ahead in a smooth way please. please,0
Please go straight ahead in a smooth way please. quickly,0
Please go straight ahead in a smooth way please. now,0
Please go straight ahead in a smooth way please.,0
Please advance forward in a smooth way please.,0
Please advance forward in a smooth way please. right away,0
Please advance forward in a smooth way please. quickly,0
Please advance forward in a smooth way please.,0
Please advance forward in a smooth way please. now,0
Please advance forward in a smooth way please. please,0
"Hey buddy, walk ahead for me now.",0
"Hey buddy, walk ahead for me now. please",0
"Hey buddy, walk ahead for me now. right away",0
"Hey buddy, walk ahead for me now.",0
"Hey buddy, walk ahead for me now. now",0
"Robot, advance forward when you're ready.",0
"Robot, advance forward when you're ready. now",0
"Robot, advance forward when you're ready. please",0
"Robot, advance forward when you're ready.",0
Could you move forward for me now.,0
Could you walk forward for me now.,0
Could you keep going forward for me now.,0
Could you advance for me now. please,0
Could you walk forward for me now. please,0
Could you go forward for me now.,0
Could you proceed forward for me now.,0
Could you advance for me now.,0
Could you advance for me now. quickly,0
Could you move forward for me now.,0
Could you move ahead for me now. right away,0
Could you move ahead for me now.,0
Could you proceed forward for me now. now,0
Could you step forward for me now. now,0
Could you advance forward until I tell you to stop.,0
Could you advance forward until I tell you to stop. quickly,0
Could you advance forward until I tell you to stop. now,0
Could you advance forward until I tell you to stop.,0
Could you walk ahead towards that direction.,0
Could you walk ahead towards that direction. right away,0
Could you walk ahead towards that direction.,0
Could you walk ahead towards that direction. now,0
"Robot, advance forward in a smooth way please.",0
"Robot, advance forward in a smooth way please. please",0
"Robot, advance forward in a smooth way please.",0
"Robot, advance forward in a smooth way please. quickly",0
"Robot, go straight ahead right away!",0
"Robot, go straight ahead right away! please",0
"Robot, go straight ahead right away! quickly",0
"Robot, go straight ahead right away!",0
"Robot, go straight ahead right away! now",0
Kindly move forward in a smooth way please.,0
Kindly step forward in a smooth way please.,0
Kindly proceed forward in a smooth way please. right away,0
Kindly move forward in a smooth way please.,0
Kindly walk forward in a smooth way please. now,0
Kindly move ahead in a smooth way please. now,0
Kindly proceed forward in a smooth way please. now,0
Kindly advance in a smooth way please.,0
Kindly proceed forward in a smooth way please.,0
Kindly move forward in a smooth way please. right away,0
Kindly walk forward in a smooth way please.,0
Kindly move ahead in a smooth way please.,0
Kindly advance in a smooth way please. right away,0
Kindly step forward in a smooth way please. right away,0
I need you to move forward right away!,0
I need you to proceed forward right away! now,0
I need you to step forward right away!,0
I need you to go forward right away!,0
I need you to proceed forward right away! quickly,0
I need you to move forward right away!,0
I need you to advance right away! right away,0
I need you to walk forward right away!,0
I need you to advance right away!,0
I need you to move ahead right away!,0
I need you to keep going forward right away! right away,0
I need you to keep going forward right away!,0
Kindly step forward slowly as far as you can.,0
Kindly step forward slowly as far as you can. right away,0
Kindly step forward slowly as far as you can. quickly,0
Kindly step forward slowly as far as you can. now,0
Kindly step forward slowly as far as you can.,0
Please walk ahead in a smooth way please.,0
Please walk ahead in a smooth way please. right away,0
Please walk ahead in a smooth way please. quickly,0
Please walk ahead in a smooth way please. now,0
Please walk ahead in a smooth way please.,0
Please walk ahead in a smooth way please. please,0
Please go straight ahead towards that direction.,0
Please go straight ahead towards that direction. now,0
Please go straight ahead towards that direction.,0
Please go straight ahead towards that direction. quickly,0
Please go straight ahead towards that direction. right away,0
Please go straight ahead towards that direction. please,0
"Hey buddy, step forward slowly as far as you can.",0
"Hey buddy, step forward slowly as far as you can. now",0
"Hey buddy, step forward slowly as far as you can. right away",0
"Hey buddy, step forward slowly as far as you can. please",0
"Hey buddy, step forward slowly as far as you can.",0
"Robot, walk ahead towards that direction.",0
"Robot, walk ahead towards that direction. quickly",0
"Robot, walk ahead towards that direction.",0
"Robot, walk ahead towards that direction. right away",0
"Robot, walk ahead towards that direction. now",0
"Robot, walk ahead towards that direction. please",0
"Robot, advance forward for me now.",0
"Robot, advance forward for me now. right away",0
"Robot, advance forward for me now. please",0
"Robot, advance forward for me now. now",0
"Robot, advance forward for me now.",0
Could you step forward slowly until I tell you to stop.,0
Could you step forward slowly until I tell you to stop. right away,0
Could you step forward slowly until I tell you to stop.,0
Could you step forward slowly until I tell you to stop. quickly,0
I need you to step forward slowly until I tell you to stop.,0
I need you to step forward slowly until I tell you to stop. now,0
